node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_EX_ttdca_e,0,0,0.0,0.0,0.0,0
R_2AGPE161tipp,1,3,1.6252027721652701e-06,0.8313543395279962,1.3511193772525267e-06,0
R_2AGPE180tipp,1,3,1.6259876815295509e-06,0.806796578905944,1.3118412988012493e-06,0
R_2AGPE181tipp,1,3,1.6259428506664555e-06,0.8200622107072199,1.3333742886011324e-06,0
R_2AGPEAT120,11,9,7.1019558990232715e-06,0.1530042186734453,1.0866292133833215e-06,0
R_EX_ttdcea_e,0,0,0.0,0.0,0.0,0
R_EX_enlipa_e,1,0,0.0,429.0,0.0,0
R_2AGPEAT140,11,9,7.101801164020108e-06,0.15300421867344532,1.0866055382750611e-06,0
R_2AGPEAT141,11,9,7.102128787116443e-06,0.1530042186734453,1.086655665990935e-06,0
R_2AGPEAT160,11,11,1.5330228835501564e-05,0.16294072617245667,2.4979186188465597e-06,0
R_EX_ttrcyc_e,1,0,0.0,389.0,0.0,0
R_EX_enter_e,1,0,0.0,389.0,0.0,0
R_2AGPEAT161,11,12,1.2586945010137232e-05,0.1307556771642726,1.645814518229956e-06,0
R_EX_etha_e,0,0,0.0,0.0,0.0,0
R_2AGPEAT180,10,9,7.030249359351628e-06,0.1622741620612227,1.1408278238702331e-06,0
R_2AGPEAT181,10,11,1.1930092671564844e-05,0.14479254754776147,1.7273885103967532e-06,0
R_EX_tungs_e,0,0,0.0,0.0,0.0,0
R_EX_tym_e,0,0,0.0,0.0,0.0,0
R_2AGPG120tipp,1,3,1.9460364260698187e-06,0.8260466810095656,1.6075169308786905e-06,0
R_EX_ethso3_e,0,0,0.0,0.0,0.0,0
R_2AGPG140tipp,1,3,1.946036426069819e-06,0.8260466810095656,1.6075169308786909e-06,0
R_2AGPG141tipp,1,3,1.946036426069819e-06,0.8260466810095656,1.6075169308786909e-06,0
R_2AGPG160tipp,2,3,0.00029635061873695525,0.3631938945826689,0.00010763273538105842,0
R_2AGPG161tipp,1,3,1.9313338047373763e-06,0.8365164021858641,1.6155924057588461e-06,0
R_EX_tyr__L_e,0,0,0.0,0.0,0.0,0
R_EX_tyrp_e,0,0,0.0,0.0,0.0,0
R_EX_uacgam_e,0,0,0.0,0.0,0.0,0
R_EX_udpacgal_e,0,0,0.0,0.0,0.0,0
R_EX_udpg_e,0,0,0.0,0.0,0.0,0
R_2AGPG180tipp,1,3,1.94654869247221e-06,0.8201808140032014,1.5965218910887244e-06,0
R_2AGPG181tipp,1,3,1.931846071139767e-06,0.83147623185273,1.6062840917507945e-06,0
R_2AGPGAT120,11,11,7.34453728478328e-05,0.054977601853029974,4.037850466375489e-06,0
