node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_ILETA,11,19,2.9971308889605447e-05,0.14091878077217673,4.223520306869501e-06,0
R_PHETA1,12,20,0.00035451141481583024,0.05606937551586855,1.987723364197063e-05,0
R_TYRTA,11,20,0.00038043074180095,0.05028037814232362,1.9128201554716446e-05,0
R_ILETA2,42,24,0.0005747144157129046,0.01638045722695309,9.41408490429857e-06,0
R_ALDD19xr,84,128,0.00043109578777539954,0.007133173359951706,3.0750809889468745e-06,0
R_NBAH,54,8,0.0008874618272416725,0.02749117714763199,2.4397370304461994e-05,0
R_PACCOAL,26,4,3.088786067561368e-05,0.09771355820424077,3.0181627719310573e-06,0
R_TRPTRS,5,4,2.1346578358459595e-06,1.7519757101902935,3.7398686779694997e-06,0
R_AMID3,54,5,1.422253513374484e-05,0.07812199522965865,1.111092821872067e-06,0
R_AMID2,55,6,0.00086156357351666,0.032767825493448074,2.8231564828505437e-05,0
R_LFORKYNHYD,54,125,0.0005649996397116672,0.007767187318664505,4.388458036618476e-06,0
R_KYN,54,128,0.0011059134223197513,0.006330687668457421,7.001192465061193e-06,0
R_HKYNH,54,7,0.0012460762972105123,0.028327271870080887,3.52979420419459e-05,0
R_DHQS,1,13,0.0008337308620455569,0.8186311469784155,0.0006825180518676573,0
R_DDPA,58,13,0.0019146769133718562,0.02809350894986493,5.3789993001911996e-05,1
R_SHK3Dr,302,26,0.0028236844491596855,0.001608217033875094,4.5410974294268185e-06,1
R_DHQTi,2,208,0.0009439992856572107,0.001437748712001128,1.3572337570836395e-06,0
R_SHKK,3,124,0.0004315908827847881,0.01949001669358467,8.411713510274465e-06,0
R_PPND,35,41,0.0008605201140602067,0.022948660675254896,1.9747784101799324e-05,0
R_PSCVT,5,13,0.003373415377863501,0.24886365326607315,0.0008395204749190615,4
R_CHORS,1,18,0.0025086165962562765,0.04828392978320484,0.00012112586758662037,3
R_ANPRT,5,3,0.0008520470276873458,0.23303526399223132,0.00019855700403091666,1
R_ANS,5,145,0.000186879715016205,0.007302640220882518,1.3647153233444013e-06,0
R_PRAIi,1,1,1.6073823871667357e-05,3.9381044487427466,6.330039729732058e-05,0
