node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_AMPth,48,2,0.0002856906522704515,0.008815622405130554,2.5185409150917544e-06,0
R_ASPNA1th,7,8,0.00029108785292674885,0.1520362385712989,4.425590225277835e-05,0
R_ASPSAth,0,1,0.0,171.0,0.0,0
R_O2thr,2,78,0.004390642852633197,0.011931033881550654,5.2384908636554885e-05,0
R_GLUNA1th,23,42,0.001560239648534665,0.006617668730079427,1.0325149133537967e-05,0
R_PAPSPAPthr,4,3,6.228708724335013e-05,0.3599342424643629,2.241925556224691e-05,0
R_ASPth,360,100,0.007543630844955727,0.0009293158823537853,7.010415954831262e-06,0
R_ATP_3h_th,394,259,0.04691408957576724,0.0002584644563025954,1.2125624655131938e-05,0
R_PEPPIth,52,11,0.0013471998918065582,0.022053109888856413,2.97099472562655e-05,0
R_GLUth,158,178,0.033422565847686936,0.0016023244710128676,5.3553795141787706e-05,0
R_PHEMEth,1,0,0.0,7.0,0.0,0
R_PHEth,0,0,0.0,0.0,0.0,0
R_GLYC3Pth,3,6,0.0007171313793807923,0.26885320206901514,0.0001928030676506957,0
R_PINA1th,58,33,0.0038304656887084396,0.004474645285313038,1.7139975234532578e-05,0
R_GLYCLTth,2,0,0.0,1.4884020618556701,0.0,0
R_PMTCOAth,2,1,0.0005425829222255471,0.8255528255528255,0.0004479308645400094,1
R_PPAth,0,2,0.0,2.8434782608695652,0.0,0
R_GLYCLTt,0,3,0.0,0.28571428571428575,0.0,0
R_GLYCth,362,96,0.006424901825094965,0.0010155629946262431,6.524892537673058e-06,0
R_PPCOAth,1,0,0.0,104.99999999999999,0.0,0
R_PPHNth,0,1,0.0,37.0,0.0,0
R_PPIth,156,2,0.0007622971333379006,0.0040447804567621615,3.08332454717096e-06,0
R_PTRCthr,150,162,0.025581243259042902,0.0023840088833495423,6.0985911176683875e-05,0
R_GUAt,0,2,0.0,102.13075060532688,0.0,0
R_PYRth,6,8,0.0001989876623155476,0.37636821477913,7.4892631228775e-05,0
R_GLYNA1th,6,6,0.00014823929092869649,0.3262691056717668,4.8365900876722655e-05,0
R_R5Pth,3,4,0.0011774169465136955,0.15098861833471333,0.00017777655795797994,0
R_RIBFLVth,2,0,0.0,37.17948717948718,0.0,0
R_SERNA1th,6,8,0.001172898484566281,0.1928158280656654,0.00022615339253861158,0
R_H2Ot,1,301,0.00019832737780561244,0.0018106175075213206,3.5909502247563724e-07,0
R_GLYth,360,98,0.006886388455630703,0.0010101728968367094,6.956442974967341e-06,0
R_H2td,1,1,2.0859799203572867e-07,0.4969879518072289,1.0367068881293743e-07,1
R_SERth,360,100,0.009394289099019905,0.0009549553899992077,8.971127010319858e-06,0
R_SO3t_1,0,3,0.0,17.886564589174032,0.0,0
R_GRDPth,1,1,1.0297787540163802e-06,3.711711711711712,3.822241861754493e-06,0
R_SQDG18111Z160th,1,2,1.2443959558247763e-05,3.3128654970760234,4.1225164267528405e-05,0
R_SQDG1819Z160th,1,2,1.2482722862256764e-05,3.451659451659452,4.3086108349954084e-05,0
R_SUCFUMthr,5,1,2.0459286611414308e-05,0.16634676903390913,3.4033362245474855e-06,0
R_ATPS,90,24,0.006275978417667506,0.012605614870133326,7.911256686638533e-05,0
R_HCO3_h_ti,4,165,0.00015356523188751262,0.009082803444220454,1.3948028171004123e-06,0
R_H2Oth,88,102,0.009790858988570282,0.005390765440711577,5.2780224270464985e-05,0
R_THRNA1th,6,6,0.00010265894462642665,0.1691310853214251,1.7362818722619618e-05,0
R_H2th,1,0,0.0,165.0,0.0,0
R_THRth,360,98,0.00690177051705787,0.0009102380773334442,6.2822543256434064e-06,0
R_TRPth,360,96,0.006227890204093332,0.0010224878698228256,6.367942188273834e-06,0
R_TSULth,91,173,0.001085284328160633,0.00421306750358612,4.572376135124857e-06,0
R_HISt2r,4,168,0.00014753813258565872,0.007146572715543241,1.0543919928388699e-06,0
R_HYXNt,0,2,0.0,5.780487804878049,0.0,0
R_TYRth,361,96,0.0063340442137310516,0.0010102286987390594,6.398833243793189e-06,0
R_HCO3_h_thi,360,98,0.006857958329307311,0.0009961884534518911,6.831818901910166e-06,0
R_UDPGALth,2,7,6.34337173953534e-05,0.38441125327974357,2.438463480414087e-05,0
R_UDPGth,9,9,0.00037146865414918986,0.18925476014823697,7.030221104359332e-05,0
R_HCYSth,1,0,0.0,102.0,0.0,0
R_UDPth,12,97,0.00032705333268921515,0.012839484533188792,4.199196206591026e-06,0
R_UMPth,16,97,0.0008948463238788375,0.010920714275372638,9.772361023448348e-06,0
R_VALth,360,98,0.006895889267948484,0.0009465133104318793,6.5270509793775885e-06,0
R_5FLURAt,0,2,0.0,12.376262626262626,0.0,0
R_5FTHFt,4,162,0.00013970647397183755,0.009459052302660692,1.321490844319916e-06,0
R_6MPURt,0,1,0.0,7.0,0.0,0
R_LEUtec,0,7,0.0,1.0448558147299092,0.0,0
R_LIDOt,0,2,0.0,66.67535545023696,0.0,0
R_HGENTISth,1,1,5.822047405908169e-06,2.619047619047619,1.5248219396426155e-05,0
R_MEGLYXYLt,0,0,0.0,0.0,0.0,0
R_MGt5,0,1,0.0,1.0,0.0,1
R_ACtr,0,6,0.0,0.740956226637266,0.0,0
R_HISth,360,96,0.006227890204093332,0.0010224878698228256,6.367942188273834e-06,0
R_NH4t_1,4,170,0.00015319150832113543,0.007785445506408984,1.1926641400787984e-06,0
R_NARK,1,1,0.00041865617001570746,0.4992592592592592,0.0002090179693263606,1
R_NO3t,0,1,0.0,674.0,0.0,0
R_ILEth,361,96,0.006334061682409162,0.0010102286987390594,6.398850891153146e-06,0
R_IMPth,4,1,1.6496533189436463e-05,1.9657562583372912,3.242816335800356e-05,0
R_IPDPth,1,5,0.0022934457108458994,0.14343296864366853,0.000328955726729716,1
R_LEUth,361,97,0.006666373687572694,0.0009386673165241777,6.2575071002612476e-06,0
R_O2t,0,87,0.0,0.0058030204196050554,0.0,0
R_LNLCth,5,1,2.0831914046127745e-05,5.834064719292893,0.00012153473477185594,0
R_MAL_na_th,10,7,0.0007046155074114597,0.13292485770429166,9.366091605890554e-05,0
