node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_APG3PAT140,3,221,0.00029562346880776806,0.00799918048779139,2.364745483420305e-06,0
R_APG3PAT141,3,221,0.0002956234783069689,0.007999180487791389,2.3647455594061267e-06,0
R_APG3PAT160,3,221,0.00029562346880776806,0.007999180487791389,2.3647454834203044e-06,0
R_APG3PAT161,3,221,0.0002952218496460874,0.007999180487791389,2.3615328592586653e-06,0
R_APG3PAT180,3,221,0.0002955020728199266,0.007999180487791389,2.363774415003067e-06,0
R_APG3PAT181,3,221,0.0002950973878631186,0.007999180487791389,2.3605372669928657e-06,0
R_APH120,81,223,0.0004674106189464982,0.003769602306161743,1.7619521471052072e-06,0
R_APH140,81,223,0.00044997241865984944,0.0038495062757356625,1.7321716495390453e-06,0
R_APH141,81,223,0.00046714820205776475,0.0037672812576437344,1.7598786661541854e-06,0
R_APH160,81,223,0.0004495350373860055,0.0038637765936977153,1.7369029554990755e-06,0
R_APH161,81,223,0.00044994278813794076,0.0038955520731953717,1.752775561150061e-06,0
R_APH180,81,223,0.0005137739778141573,0.003718041761999368,1.9102331057415736e-06,0
R_APH181,81,223,0.0005141861365934684,0.003806291884338575,1.957142518755125e-06,0
R_APRAUR,421,19,0.0003282550228642729,0.0013883511619279456,4.557332424022976e-07,0
R_APSR,2,212,5.656028637762575e-05,0.009384420382047287,5.307855042966226e-07,0
R_ARGDC,415,7,8.73008267559432e-05,0.0013792414375634974,1.2040891779534895e-07,0
R_ARGSL,1,6,2.331707597372504e-06,0.5764119851595406,1.3440242050130678e-06,0
R_ARGSS,4,217,0.0007075137222014699,0.0068689570528706265,4.859881372118535e-06,1
R_ARGTRS,4,8,8.564080959742113e-06,0.40309514332589513,3.4521394419218164e-06,0
R_ASAD,234,215,0.004122659878455069,0.0014230936768864066,5.86693120498269e-06,0
R_ASNS1,83,232,0.0003190296711391524,0.003034529413639717,9.681049208955639e-07,0
R_ASNTRS,4,8,7.540974120284108e-07,1.2428328705599405,9.37217051273092e-07,0
R_ASO3t4pp,3,1,1.207313580107549e-05,1.8768920282542885,2.265997234107004e-05,0
R_ASO4rt2rpp,18,210,0.0014955565904749802,0.0025526084618020597,3.817570407950272e-06,0
R_ASO4t4pp,3,2,2.3784233289428236e-05,1.497536945812808,3.561776807874968e-05,0
R_ASO4tex,0,1,0.0,228.0,0.0,0
R_ASP1DC,414,7,0.00021640922739247663,0.0015078970027112967,3.2632282534418295e-07,0
R_ASPCT,2,220,1.3232401651064413e-06,0.008986682407647474,1.1891539112854595e-08,0
R_ASPK,3,4,8.607666266772691e-08,19.70260061205285,1.6959341065606231e-06,0
R_ASPO2,39,213,0.0005504039399491108,0.008364961851437354,4.604107960555128e-06,0
R_ASPT,0,9,0.0,0.6393565293158786,0.0,0
R_ASPTA,8,19,6.8492454327304e-05,0.11260982880292277,7.71292355608971e-06,0
R_ASPTRS,3,8,7.540974120284108e-07,1.4232005503206722,1.0732318517942289e-06,0
R_ASR2,2,246,0.00011058974517481502,0.002580301756546467,2.8535491373060137e-07,0
R_ATPM,82,222,0.0001227307337639289,0.004594527127192135,5.63889685618567e-07,0
R_ATPPRT,5,5,2.6065543928758204e-05,3.169827604383559,8.262328066865004e-05,0
R_ATPS10rpp,254,597,0.046597017202559946,0.00015627320153153258,7.28186506006394e-06,0
R_BACCL,416,4,6.182718713042811e-05,0.001492276574792687,9.226326304006177e-08,0
R_CDGS1,415,13,0.0013807950710586062,0.0014164357766220585,1.9558075388308076e-06,0
R_ADK2,97,8,0.0017022302231569947,0.0028257579360191276,4.810090562017488e-06,0
R_ADK3,93,8,0.0020138749688117666,0.0029373390686172713,5.915433625201191e-06,0
R_ADK4,91,4,0.0013552047907234204,0.0031621110176209516,4.285307999879224e-06,0
R_ADNK1,4,215,0.00037006172084569827,0.009033438406686526,3.3429297619320387e-06,0
R_ADOCBIK,5,211,0.00031469608748432246,0.010081893346843156,3.1727323906857626e-06,0
R_ADOCBLS,2,210,0.0002910211483034563,0.009022003371222697,2.6255937810908834e-06,0
R_ADPRDP,80,215,0.0020809681743765903,0.0033727510424420674,7.018587579417411e-06,0
R_ADPT,5,8,0.0005141694613203381,0.8941891687324516,0.0004597647632056456,0
R_ADSL1r,1,6,2.2505568927817047e-06,0.7181931189312621,1.6163344741591427e-06,0
R_ADSL2r,1,3,3.188776258454051e-06,0.8288744723714505,2.64309523873671e-06,0
R_ADSS,3,224,0.0010150682952890777,0.00580610994855275,5.8935981277383945e-06,1
R_AGM3PA,82,3,1.977342175421933e-05,0.039960019839200195,7.901463255874771e-07,0
R_AGM3PApp,9,2,1.5468557709904946e-05,0.1548021916956081,2.394566635863282e-06,0
R_AGM3PH,82,2,2.5226832231305194e-05,0.04203704127560387,1.0604613877601105e-06,0
R_AGM3Pt2pp,19,210,0.0015890696337342142,0.004383473097760673,6.965643989942334e-06,0
R_AGM4PA,81,3,2.1411181245723923e-05,0.042119781049585824,9.018342660828899e-07,0
R_AGM4PApp,9,3,2.305859806473202e-05,0.11388773435258548,2.6260914909392418e-06,0
R_AGM4PCP,81,3,1.5853146591002614e-05,0.042089620694913815,6.67252926836166e-07,0
R_AGM4PCPpp,9,3,1.120330333098035e-05,0.11696658309063682,1.3104121099527212e-06,0
R_AGM4PH,81,3,2.4146882887081107e-05,0.041997816087025464,1.0141163465665748e-06,0
R_AGM4Pt2pp,19,211,0.001853419149999574,0.004174271109008289,7.736674010725921e-06,0
R_AGMDA,81,215,0.0002272669141629268,0.004923478981515618,1.1189438750750844e-06,0
R_AGMH,83,2,2.591174924800884e-05,0.0410472411032807,1.0636058187907713e-06,0
R_AGMHE,1,6,0.0025233809672072067,4.698158360212257,0.011855243387085029,0
R_AGMt2pp,18,209,0.0006892582371317277,0.006291437274425176,4.336424964795138e-06,0
R_AGPAT120,4,13,1.037226468850296e-05,0.3182791270800793,3.3012753509002527e-06,0
R_AGPAT140,4,13,1.0540425567496957e-05,0.3182791270800794,3.3547974486754818e-06,0
R_AGPAT141,4,13,1.278431871475373e-05,0.3182464574932912,4.0685641424355605e-06,0
R_AGPAT160,4,13,1.2784282173457446e-05,0.3182464574932912,4.068552513297466e-06,0
R_AGPAT161,4,13,1.2784282173457446e-05,0.3182464574932913,4.0685525132974664e-06,0
R_AGPAT180,4,13,1.9480115304699043e-05,0.3182135077055037,6.19883582161595e-06,0
R_AGPAT181,4,13,1.9480115304699043e-05,0.3182135077055037,6.19883582161595e-06,0
R_AGPR,234,215,0.004198521313072976,0.0013893098794529038,5.833047139345863e-06,0
R_AHCi,92,3,0.00015490197421238328,0.012982236829634324,2.0109741146030686e-06,0
R_AICART,3,4,0.0005189547066425352,0.45715243652524507,0.00023724140858787877,0
